date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time
2025-09-21,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-09-21,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-09-21,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-09-21,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],65,0,,,,,,
2025-09-21,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-09-22,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"41,116",403,41116,0,0,0,0,
2025-09-22,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"140,693","2,282",140693,0,0,0,0,
2025-09-22,AMZUS,BA00023,스위밍풀토너[300ml/-],"23,971",209,23971,0,0,0,0,
2025-09-22,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,
2025-09-22,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,301",10,1301,0,0,0,0,
2025-09-22,AMZUS,BA00026,스위밍풀앰플[50ml/-],218,4,218,0,0,0,0,
2025-09-22,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,144",1,4144,0,0,0,0,
2025-09-22,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,934",20,2934,0,0,0,0,
2025-09-22,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,166",0,2166,0,0,0,0,
2025-09-22,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"8,010",8,8010,0,0,0,0,
2025-09-22,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"12,065",46,12065,0,0,0,0,
2025-09-22,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,823",1,1823,0,0,0,0,
2025-09-22,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,775",17,1775,0,0,0,0,
2025-09-22,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,775",37,6775,0,0,0,0,
2025-09-22,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,
2025-09-22,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,601",3,9601,0,0,0,0,
2025-09-22,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,605",3,9605,0,0,0,0,
2025-09-22,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"22,721",19,22721,0,0,0,0,
2025-09-22,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,392",6,4392,0,0,0,0,
2025-09-22,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,914",0,,,,,,
2025-09-22,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],45,0,,,,,,
2025-09-22,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,229",0,,,,,,
2025-09-22,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,
2025-09-22,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,
2025-09-22,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,791",0,,,,,,
2025-09-22,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,608",0,,,,,,
2025-09-22,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,466",0,,,,,,
2025-09-22,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,289",0,,,,,,
2025-09-22,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,271",0,,,,,,
2025-09-22,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,563",0,,,,,,
2025-09-22,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-09-22,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-09-22,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-09-22,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-09-22,SBSMY,BA00023,스위밍풀토너[300ml/-],"3,025",0,,,,,,
2025-09-22,SBSMY,BA00024,스위밍풀토너[155ml/-],"1,313",0,,,,,,
2025-09-22,SBSMY,BA00025,스위밍풀토너패드[220ml|70매/-],851,0,,,,,,
2025-09-22,SBSMY,BA00026,스위밍풀앰플[50ml/-],"1,490",0,,,,,,
2025-09-22,SBSMY,BA00028,퍼플PDRN포어세럼[30ml/-],354,0,,,,,,
2025-09-22,SBSMY,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],918,0,,,,,,
2025-09-22,SBSMY,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],958,0,,,,,,
2025-09-22,SBSMY,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],940,0,,,,,,
2025-09-22,SBSMY,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],948,0,,,,,,
2025-09-22,SBSMY,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,734",0,,,,,,
2025-09-22,SBSMY,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,770",0,,,,,,
2025-09-22,SBSMY,BA10019,(AMZ)데일리글로우클렌저[210ml/-],3,0,,,,,,
2025-09-22,SBSMY,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"3,248",0,,,,,,
2025-09-22,SBSMY,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"4,776",0,,,,,,
2025-09-22,SBSPH,BA00023,스위밍풀토너[300ml/-],"4,688",0,,,,,,
2025-09-22,SBSPH,BA00024,스위밍풀토너[155ml/-],"1,920",0,,,,,,
2025-09-22,SBSPH,BA00027,퍼플라이스포어팩클렌저[130g/-],389,0,,,,,,
2025-09-22,SBSPH,BA00028,퍼플PDRN포어세럼[30ml/-],3,0,,,,,,
2025-09-22,SBSPH,BA00029,퍼플라이스포어클렌징오일[200ml/-],711,0,,,,,,
2025-09-22,SBSPH,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,125",0,,,,,,
2025-09-22,SBSPH,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"1,256",0,,,,,,
2025-09-22,SBSPH,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],379,0,,,,,,
2025-09-22,SBSPH,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],420,0,,,,,,
2025-09-22,SBSPH,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"9,922",0,,,,,,
2025-09-22,SBSPH,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"9,758",0,,,,,,
2025-09-22,SBSPH,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],684,0,,,,,,
2025-09-22,SBSPH,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"1,128",0,,,,,,
2025-09-22,SBSSG,BA00023,스위밍풀토너[300ml/-],"7,275",0,,,,,,
2025-09-22,SBSSG,BA00024,스위밍풀토너[155ml/-],"4,116",0,,,,,,
2025-09-22,SBSSG,BA00025,스위밍풀토너패드[220ml|70매/-],251,0,,,,,,
2025-09-22,SBSSG,BA00026,스위밍풀앰플[50ml/-],"1,617",0,,,,,,
2025-09-22,SBSSG,BA00027,퍼플라이스포어팩클렌저[130g/-],653,0,,,,,,
2025-09-22,SBSSG,BA00028,퍼플PDRN포어세럼[30ml/-],530,0,,,,,,
2025-09-22,SBSSG,BA00029,퍼플라이스포어클렌징오일[200ml/-],387,0,,,,,,
2025-09-22,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,474",0,,,,,,
2025-09-22,SBSSG,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],837,0,,,,,,
2025-09-22,SBSSG,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],420,0,,,,,,
2025-09-22,SBSSG,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],274,0,,,,,,
2025-09-22,SBSSG,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,079",0,,,,,,
2025-09-22,SBSSG,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,007",0,,,,,,
2025-09-22,SBSSG,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],300,0,,,,,,
2025-09-22,SBSSG,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"4,893",0,,,,,,
2025-09-22,SBSSG,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"1,279",0,,,,,,
2025-09-22,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-09-22,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-09-22,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-09-22,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,233",0,,,,,,
2025-09-22,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"51,532",0,,,,,,
2025-09-22,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"106,145",0,,,,,,
2025-09-22,태광KR,BA00023,스위밍풀토너[300ml/-],"70,535",0,,,,,,
2025-09-22,태광KR,BA00024,스위밍풀토너[155ml/-],"103,981",0,,,,,,
2025-09-22,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"17,140",0,,,,,,
2025-09-22,태광KR,BA00026,스위밍풀앰플[50ml/-],"14,500",0,,,,,,
2025-09-22,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"20,250",0,,,,,,
2025-09-22,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"16,180",0,,,,,,
2025-09-22,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"17,667",0,,,,,,
2025-09-22,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"15,011",0,,,,,,
2025-09-22,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"9,357",0,,,,,,
2025-09-22,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,107",0,,,,,,
2025-09-22,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],114,0,,,,,,
2025-09-22,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,193",0,,,,,,
2025-09-22,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],57,0,,,,,,
2025-09-22,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"5,903",0,,,,,,
2025-09-22,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"6,996",0,,,,,,
2025-09-22,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],167,0,,,,,,
2025-09-22,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],412,0,,,,,,
2025-09-22,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"3,774",0,,,,,,
2025-09-22,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,085",0,,,,,,
2025-09-22,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],83,0,,,,,,
2025-09-22,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],99,0,,,,,,
2025-09-22,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,
2025-09-22,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"75,390",0,,,,,,
2025-09-22,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"77,619",0,,,,,,
2025-09-22,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"77,048",0,,,,,,
2025-09-22,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-09-22,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-09-22,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-09-22,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-09-22,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],65,0,,,,,,
2025-09-22,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-09-23,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"40,713",464,40713,0,0,0,0,
2025-09-23,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"138,411","2,290",138411,0,0,0,0,
2025-09-23,AMZUS,BA00023,스위밍풀토너[300ml/-],"23,762",198,23762,0,0,0,0,
2025-09-23,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,
2025-09-23,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,291",13,1291,0,0,0,0,
2025-09-23,AMZUS,BA00026,스위밍풀앰플[50ml/-],214,2,214,0,0,0,0,
2025-09-23,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,143",2,4143,0,0,0,0,
2025-09-23,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,914",15,2914,0,0,0,0,
2025-09-23,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,166",7,2166,0,0,0,0,
2025-09-23,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"8,002",23,8002,0,0,0,0,
2025-09-23,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"12,019",51,12019,0,0,0,0,
2025-09-23,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,822",2,1822,0,0,0,0,
2025-09-23,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,758",20,1758,0,0,0,0,
2025-09-23,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,738",29,6738,0,0,0,0,
2025-09-23,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,
2025-09-23,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,598",1,9598,0,0,0,0,
2025-09-23,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,602",1,9602,0,0,0,0,
2025-09-23,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"22,702",2,22702,0,0,0,0,
2025-09-23,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,386",5,4386,0,0,0,0,
2025-09-23,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,914",0,,,,,,
2025-09-23,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],45,0,,,,,,
2025-09-23,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,229",0,,,,,,
2025-09-23,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,
2025-09-23,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,
2025-09-23,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,791",0,,,,,,
2025-09-23,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,608",0,,,,,,
2025-09-23,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,466",0,,,,,,
2025-09-23,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,289",0,,,,,,
2025-09-23,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,271",0,,,,,,
2025-09-23,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,563",0,,,,,,
2025-09-23,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-09-23,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-09-23,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-09-23,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-09-23,SBSMY,BA00023,스위밍풀토너[300ml/-],"3,017",0,,,,,,
2025-09-23,SBSMY,BA00024,스위밍풀토너[155ml/-],"1,303",0,,,,,,
2025-09-23,SBSMY,BA00025,스위밍풀토너패드[220ml|70매/-],851,0,,,,,,
2025-09-23,SBSMY,BA00026,스위밍풀앰플[50ml/-],"1,488",0,,,,,,
2025-09-23,SBSMY,BA00028,퍼플PDRN포어세럼[30ml/-],350,0,,,,,,
2025-09-23,SBSMY,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],918,0,,,,,,
2025-09-23,SBSMY,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],958,0,,,,,,
2025-09-23,SBSMY,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],939,0,,,,,,
2025-09-23,SBSMY,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],947,0,,,,,,
2025-09-23,SBSMY,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,734",0,,,,,,
2025-09-23,SBSMY,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,770",0,,,,,,
2025-09-23,SBSMY,BA10019,(AMZ)데일리글로우클렌저[210ml/-],3,0,,,,,,
2025-09-23,SBSMY,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"3,244",0,,,,,,
2025-09-23,SBSMY,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"4,773",0,,,,,,
2025-09-23,SBSPH,BA00023,스위밍풀토너[300ml/-],"4,686",0,,,,,,
2025-09-23,SBSPH,BA00024,스위밍풀토너[155ml/-],"1,914",0,,,,,,
2025-09-23,SBSPH,BA00027,퍼플라이스포어팩클렌저[130g/-],388,0,,,,,,
2025-09-23,SBSPH,BA00028,퍼플PDRN포어세럼[30ml/-],3,0,,,,,,
2025-09-23,SBSPH,BA00029,퍼플라이스포어클렌징오일[200ml/-],710,0,,,,,,
2025-09-23,SBSPH,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,124",0,,,,,,
2025-09-23,SBSPH,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"1,256",0,,,,,,
2025-09-23,SBSPH,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],379,0,,,,,,
2025-09-23,SBSPH,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],420,0,,,,,,
2025-09-23,SBSPH,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"9,922",0,,,,,,
2025-09-23,SBSPH,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"9,758",0,,,,,,
2025-09-23,SBSPH,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],678,0,,,,,,
2025-09-23,SBSPH,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"1,125",0,,,,,,
2025-09-23,SBSSG,BA00023,스위밍풀토너[300ml/-],"7,256",0,,,,,,
2025-09-23,SBSSG,BA00024,스위밍풀토너[155ml/-],"4,108",0,,,,,,
2025-09-23,SBSSG,BA00025,스위밍풀토너패드[220ml|70매/-],251,0,,,,,,
2025-09-23,SBSSG,BA00026,스위밍풀앰플[50ml/-],"1,617",0,,,,,,
2025-09-23,SBSSG,BA00027,퍼플라이스포어팩클렌저[130g/-],652,0,,,,,,
2025-09-23,SBSSG,BA00028,퍼플PDRN포어세럼[30ml/-],527,0,,,,,,
2025-09-23,SBSSG,BA00029,퍼플라이스포어클렌징오일[200ml/-],387,0,,,,,,
2025-09-23,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,471",0,,,,,,
2025-09-23,SBSSG,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],832,0,,,,,,
2025-09-23,SBSSG,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-09-23,SBSSG,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],419,0,,,,,,
2025-09-23,SBSSG,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],273,0,,,,,,
2025-09-23,SBSSG,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,078",0,,,,,,
2025-09-23,SBSSG,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,006",0,,,,,,
2025-09-23,SBSSG,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],300,0,,,,,,
2025-09-23,SBSSG,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-09-23,SBSSG,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"4,884",0,,,,,,
2025-09-23,SBSSG,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"1,269",0,,,,,,
2025-09-23,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-09-23,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-09-23,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-09-23,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,
2025-09-23,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"83,848",0,,,,,,
2025-09-23,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"54,534",0,,,,,,
2025-09-23,태광KR,BA00023,스위밍풀토너[300ml/-],"67,164",0,,,,,,
2025-09-23,태광KR,BA00024,스위밍풀토너[155ml/-],"101,591",0,,,,,,
2025-09-23,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"16,777",0,,,,,,
2025-09-23,태광KR,BA00026,스위밍풀앰플[50ml/-],"14,345",0,,,,,,
2025-09-23,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"18,942",0,,,,,,
2025-09-23,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"34,490",0,,,,,,
2025-09-23,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"16,973",0,,,,,,
2025-09-23,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"14,211",0,,,,,,
2025-09-23,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"8,876",0,,,,,,
2025-09-23,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,097",0,,,,,,
2025-09-23,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],109,0,,,,,,
2025-09-23,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,183",0,,,,,,
2025-09-23,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],52,0,,,,,,
2025-09-23,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"5,421",0,,,,,,
2025-09-23,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"6,275",0,,,,,,
2025-09-23,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],166,0,,,,,,
2025-09-23,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],364,0,,,,,,
2025-09-23,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"3,753",0,,,,,,
2025-09-23,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,075",0,,,,,,
2025-09-23,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],78,0,,,,,,
2025-09-23,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],99,0,,,,,,
2025-09-23,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,
2025-09-23,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"75,058",0,,,,,,
2025-09-23,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"77,287",0,,,,,,
2025-09-23,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"77,040",0,,,,,,
2025-09-23,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-09-23,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-09-23,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-09-23,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-09-23,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],65,0,,,,,,
2025-09-23,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-09-24,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"40,249",406,40249,0,0,0,0,
2025-09-24,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"136,121","2,342",136121,0,0,0,0,
2025-09-24,AMZUS,BA00023,스위밍풀토너[300ml/-],"23,564",222,23564,0,0,0,0,
2025-09-24,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,
2025-09-24,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,278",19,1278,0,0,0,0,
2025-09-24,AMZUS,BA00026,스위밍풀앰플[50ml/-],212,1,212,0,0,0,0,
2025-09-24,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,141",3,4141,0,0,0,0,
2025-09-24,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,899",19,2899,0,0,0,0,
2025-09-24,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,159",4,2159,0,0,0,0,
2025-09-24,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,979",17,7979,0,0,0,0,
2025-09-24,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,968",38,11968,0,0,0,0,
2025-09-24,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,820",4,1820,0,0,0,0,
2025-09-24,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,738",18,1738,0,0,0,0,
2025-09-24,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,709",32,6709,0,0,0,0,
2025-09-24,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,
2025-09-24,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,597",2,9597,0,0,0,0,
2025-09-24,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,601",2,9601,0,0,0,0,
2025-09-24,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"22,700",3,22700,0,0,0,0,
2025-09-24,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,381",2,4381,0,0,0,0,
2025-09-24,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,906",0,,,,,,
